date,year,side,short_strike,credit,qty,pnl,exit,exit_time
20231009,2023,PUT,4325,0.25,3,69.0,expire,16:00
20231010,2023,CALL,4365,0.4,3,114.00000000000001,expire,16:00
20231010,2023,PUT,4355,0.25,3,69.0,expire,16:00
20231011,2023,CALL,4380,0.35,3,98.99999999999999,expire,16:00
20231011,2023,PUT,4370,0.1,3,24.000000000000004,expire,16:00
20231012,2023,CALL,4360,0.24999999999999997,3,68.99999999999999,expire,16:00
20231012,2023,PUT,4350,0.39999999999999997,3,-336.0,touch,15:54
20231013,2023,CALL,4330,0.30000000000000004,3,84.00000000000001,expire,16:00
20231013,2023,PUT,4320,0.6,3,173.99999999999997,expire,16:00
20231016,2023,CALL,4380,0.30000000000000004,3,84.00000000000001,expire,16:00
20231016,2023,PUT,4370,0.19999999999999998,3,54.0,expire,16:00
20231017,2023,CALL,4370,0.19999999999999998,3,-126.00000000000001,touch,15:54
20231017,2023,PUT,4360,0.35000000000000003,3,99.0,expire,16:00
20231018,2023,CALL,4320,0.35,3,98.99999999999999,expire,16:00
20231018,2023,PUT,4305,0.39999999999999997,3,114.0,expire,16:00
20231019,2023,CALL,4290,0.5,3,144.0,expire,16:00
20231019,2023,PUT,4280,0.9500000000000001,3,-81.00000000000003,touch,15:55
20231020,2023,CALL,4230,0.39999999999999997,3,114.0,expire,16:00
20231020,2023,PUT,4220,0.45,3,129.0,expire,16:00
20231023,2023,CALL,4225,0.49999999999999994,3,143.99999999999997,expire,16:00
20231023,2023,PUT,4215,0.45,3,129.0,expire,16:00
20231024,2023,CALL,4255,0.4,3,114.00000000000001,expire,16:00
20231024,2023,PUT,4245,0.15,3,38.99999999999999,expire,16:00
20231025,2023,CALL,4195,0.19999999999999998,3,54.0,expire,16:00
20231025,2023,PUT,4185,0.55,3,159.0,expire,16:00
20231026,2023,CALL,4145,0.44999999999999996,3,129.0,expire,16:00
20231026,2023,PUT,4135,0.35000000000000003,3,99.0,expire,16:00
20231027,2023,CALL,4115,0.65,3,-110.99999999999999,touch,15:55
20231027,2023,PUT,4105,0.35,3,98.99999999999999,expire,16:00
20231030,2023,CALL,4175,0.4,3,114.00000000000001,expire,16:00
20231030,2023,PUT,4165,0.1,3,24.000000000000004,expire,16:00
20231031,2023,CALL,4200,0.05,3,9.000000000000002,expire,16:00
20231102,2023,PUT,4315,0.19999999999999998,3,54.0,expire,16:00
20231103,2023,CALL,4365,0.19999999999999998,3,54.0,expire,16:00
20231107,2023,PUT,4375,0.19999999999999998,3,-171.0,touch,15:55
20231108,2023,CALL,4390,0.19999999999999998,3,54.0,expire,16:00
20231108,2023,PUT,4380,0.15,3,38.99999999999999,expire,16:00
20231109,2023,CALL,4350,0.5,3,144.0,expire,16:00
20231109,2023,PUT,4340,0.15,3,38.99999999999999,expire,16:00
20231110,2023,CALL,4420,0.30000000000000004,3,84.00000000000001,expire,16:00
20231113,2023,CALL,4420,0.05,3,9.000000000000002,expire,16:00
20231113,2023,PUT,4410,0.15,3,38.99999999999999,expire,16:00
20231114,2023,CALL,4500,0.30000000000000004,3,84.00000000000001,expire,16:00
20231114,2023,PUT,4490,0.25,3,69.0,expire,16:00
20231115,2023,CALL,4505,0.45000000000000007,3,129.0,expire,16:00
20231115,2023,PUT,4495,0.09999999999999999,3,24.0,expire,16:00
20231117,2023,CALL,4515,0.25,3,-126.00000000000001,touch,15:58
20231120,2023,CALL,4555,0.15000000000000002,3,39.00000000000001,expire,16:00
20231120,2023,PUT,4545,0.1,3,24.000000000000004,expire,16:00
20231121,2023,PUT,4535,0.09999999999999999,3,24.0,expire,16:00
20231122,2023,CALL,4560,0.3,3,83.99999999999999,expire,16:00
20231122,2023,PUT,4550,0.05,3,9.000000000000002,expire,16:00
20231127,2023,PUT,4550,0.05,3,9.000000000000002,expire,16:00
20231128,2023,PUT,4550,0.25,3,69.0,expire,16:00
20231129,2023,PUT,4545,0.1,3,24.000000000000004,expire,16:00
20231130,2023,CALL,4565,0.4,3,-290.99999999999994,touch,15:54
20231130,2023,PUT,4555,0.15,3,38.99999999999999,expire,16:00
20231201,2023,CALL,4595,0.30000000000000004,3,-185.99999999999997,touch,15:56
20231204,2023,CALL,4575,0.35,3,98.99999999999999,expire,16:00
20231204,2023,PUT,4565,0.1,3,24.000000000000004,expire,16:00
20231206,2023,CALL,4555,0.05,3,9.000000000000002,expire,16:00
20231206,2023,PUT,4545,0.35,3,98.99999999999999,expire,16:00
20231207,2023,CALL,4590,0.09999999999999999,3,24.0,expire,16:00
20231207,2023,PUT,4580,0.05,3,9.000000000000002,expire,16:00
20231208,2023,CALL,4610,0.15,3,38.99999999999999,expire,16:00
20231211,2023,PUT,4615,0.05,3,9.000000000000002,expire,16:00
20231212,2023,CALL,4645,0.05,3,9.000000000000002,expire,16:00
20231212,2023,PUT,4635,0.05,3,9.000000000000002,expire,16:00
20231213,2023,CALL,4700,0.39999999999999997,3,-261.0,touch,15:55
20231213,2023,PUT,4690,0.4,3,114.00000000000001,expire,16:00
20231214,2023,CALL,4725,0.09999999999999999,3,24.0,expire,16:00
20231215,2023,CALL,4725,0.6,3,-185.99999999999997,touch,15:54
20231215,2023,PUT,4715,0.4,3,114.00000000000001,expire,16:00
20231218,2023,CALL,4750,0.05,3,9.000000000000002,expire,16:00
20231218,2023,PUT,4740,0.15,3,38.99999999999999,expire,16:00
20231219,2023,PUT,4760,0.24999999999999997,3,68.99999999999999,expire,16:00
20231220,2023,CALL,4720,0.35,3,98.99999999999999,expire,16:00
20231220,2023,PUT,4710,0.45000000000000007,3,-351.0,touch,15:54
20231221,2023,CALL,4750,0.55,3,159.0,expire,16:00
20231221,2023,PUT,4740,0.35,3,98.99999999999999,expire,16:00
20231222,2023,CALL,4760,0.55,3,159.0,expire,16:00
20231222,2023,PUT,4750,0.30000000000000004,3,84.00000000000001,expire,16:00
20231226,2023,CALL,4785,0.05,3,9.000000000000002,expire,16:00
20231226,2023,PUT,4775,0.24999999999999997,3,-351.0,touch,15:56
20231227,2023,CALL,4780,0.09999999999999999,3,-21.0,touch,15:59
20231227,2023,PUT,4770,0.25,3,69.0,expire,16:00
20231228,2023,CALL,4790,0.49999999999999994,3,143.99999999999997,expire,16:00
20231228,2023,PUT,4780,0.1,3,24.000000000000004,expire,16:00
20231229,2023,CALL,4780,0.7,3,203.99999999999997,expire,16:00
20231229,2023,PUT,4770,0.8999999999999999,3,-216.00000000000006,touch,15:54
20240102,2024,CALL,4740,0.5499999999999999,3,-155.99999999999994,touch,15:57
20240102,2024,PUT,4730,0.1,3,24.000000000000004,expire,16:00
20240103,2024,CALL,4710,0.25,3,69.0,expire,16:00
20240103,2024,PUT,4700,0.25,3,69.0,expire,16:00
20240104,2024,CALL,4700,0.24999999999999997,3,68.99999999999999,expire,16:00
20240104,2024,PUT,4685,0.25,3,69.0,expire,16:00
20240105,2024,CALL,4700,0.15,3,38.99999999999999,expire,16:00
20240105,2024,PUT,4690,0.39999999999999997,3,114.0,expire,16:00
20240108,2024,CALL,4765,0.5,3,144.0,expire,16:00
20240108,2024,PUT,4755,0.1,3,24.000000000000004,expire,16:00
20240109,2024,CALL,4760,0.15000000000000002,3,39.00000000000001,expire,16:00
20240109,2024,PUT,4750,0.35,3,98.99999999999999,expire,16:00
20240110,2024,CALL,4780,0.30000000000000004,3,-231.0,touch,15:55
20240110,2024,PUT,4770,0.6,3,173.99999999999997,expire,16:00
20240111,2024,CALL,4780,0.25,3,-110.99999999999999,touch,15:57
20240111,2024,PUT,4770,0.39999999999999997,3,114.0,expire,16:00
20240112,2024,CALL,4785,0.44999999999999996,3,-141.0,touch,15:55
20240112,2024,PUT,4775,0.19999999999999998,3,54.0,expire,16:00
20240116,2024,CALL,4765,0.15000000000000002,3,-110.99999999999999,touch,15:59
20240116,2024,PUT,4755,0.35,3,98.99999999999999,expire,16:00
20240117,2024,CALL,4745,0.25,3,69.0,expire,16:00
20240117,2024,PUT,4735,0.7,3,203.99999999999997,expire,16:00
20240118,2024,CALL,4790,0.7,3,203.99999999999997,expire,16:00
20240118,2024,PUT,4780,0.30000000000000004,3,-171.0,touch,15:55
20240119,2024,CALL,4840,0.5,3,-261.0,touch,15:55
20240119,2024,PUT,4830,0.2,3,54.00000000000001,expire,16:00
20240122,2024,PUT,4850,0.30000000000000004,3,84.00000000000001,expire,16:00
20240124,2024,CALL,4875,0.19999999999999998,3,54.0,expire,16:00
20240124,2024,PUT,4865,0.14999999999999997,3,38.99999999999999,expire,16:00
20240125,2024,PUT,4880,0.09999999999999999,3,24.0,expire,16:00
20240126,2024,CALL,4895,0.5,3,144.0,expire,16:00
20240126,2024,PUT,4885,0.24999999999999997,3,68.99999999999999,expire,16:00
20240129,2024,CALL,4925,0.6000000000000001,3,-215.99999999999997,touch,15:56
20240129,2024,PUT,4915,0.1,3,24.000000000000004,expire,16:00
20240131,2024,CALL,4855,0.3,3,83.99999999999999,expire,16:00
20240131,2024,PUT,4845,0.7500000000000001,3,219.00000000000006,expire,16:00
20240201,2024,CALL,4905,0.15,3,-50.99999999999999,touch,15:59
20240201,2024,PUT,4895,0.4,3,114.00000000000001,expire,16:00
20240202,2024,CALL,4975,0.19999999999999998,3,54.0,expire,16:00
20240202,2024,PUT,4960,0.15,3,-141.0,touch,15:59
20240205,2024,CALL,4955,0.1,3,24.000000000000004,expire,16:00
20240205,2024,PUT,4945,0.24999999999999997,3,-36.0,touch,15:59
20240206,2024,PUT,4940,0.1,3,24.000000000000004,expire,16:00
20240207,2024,CALL,5000,0.15000000000000002,3,39.00000000000001,expire,16:00
20240207,2024,PUT,4990,0.5,3,144.0,expire,16:00
20240208,2024,CALL,5000,0.24999999999999997,3,53.999999999999986,touch,15:59
20240208,2024,PUT,4990,0.05,3,9.000000000000002,expire,16:00
20240209,2024,PUT,5020,0.39999999999999997,3,114.0,expire,16:00
20240212,2024,CALL,5030,0.05,3,9.000000000000002,expire,16:00
20240213,2024,CALL,4945,0.19999999999999998,3,-156.00000000000006,touch,15:55
20240213,2024,PUT,4935,0.30000000000000004,3,84.00000000000001,expire,16:00
20240214,2024,CALL,5000,0.39999999999999997,3,8.999999999999996,touch,15:59
20240214,2024,PUT,4990,0.15,3,38.99999999999999,expire,16:00
20240215,2024,CALL,5035,0.05,3,9.000000000000002,expire,16:00
20240215,2024,PUT,5020,0.1,3,24.000000000000004,expire,16:00
20240216,2024,CALL,5010,0.44999999999999996,3,129.0,expire,16:00
20240216,2024,PUT,5000,0.5499999999999999,3,159.0,expire,16:00
20240220,2024,CALL,4975,0.4,3,-20.999999999999996,touch,15:59
20240220,2024,PUT,4965,0.7,3,203.99999999999997,expire,16:00
20240221,2024,CALL,4980,0.3,3,-111.0,touch,15:55
20240221,2024,PUT,4970,0.25,3,69.0,expire,16:00
20240222,2024,CALL,5090,0.7500000000000001,3,-80.99999999999997,touch,15:55
20240222,2024,PUT,5080,0.25,3,69.0,expire,16:00
20240223,2024,CALL,5100,0.7,3,203.99999999999997,expire,16:00
20240223,2024,PUT,5090,0.1,3,-323.99999999995634,expire,16:00
20240227,2024,CALL,5080,0.4,3,-171.0,touch,15:58
20240227,2024,PUT,5070,0.05,3,9.000000000000002,expire,16:00
20240228,2024,CALL,5070,0.19999999999999998,3,-96.00000000000001,touch,15:59
20240228,2024,PUT,5060,0.19999999999999998,3,54.0,expire,16:00
20240229,2024,CALL,5105,0.19999999999999998,3,54.0,expire,16:00
20240229,2024,PUT,5090,0.3,3,83.99999999999999,expire,16:00
20240301,2024,CALL,5140,0.35,3,98.99999999999999,expire,16:00
20240301,2024,PUT,5130,0.19999999999999998,3,54.0,expire,16:00
20240304,2024,CALL,5135,0.45,3,129.0,expire,16:00
20240304,2024,PUT,5125,0.19999999999999998,3,54.0,expire,16:00
20240305,2024,CALL,5075,0.7,3,-6.0,touch,15:53
20240305,2024,PUT,5065,0.15,3,38.99999999999999,expire,16:00
20240306,2024,CALL,5110,0.95,3,278.99999999999994,expire,16:00
20240306,2024,PUT,5100,0.65,3,189.00000000000003,expire,16:00
20240307,2024,CALL,5160,0.6000000000000001,3,-110.99999999999999,touch,15:54
20240307,2024,PUT,5150,0.1,3,24.000000000000004,expire,16:00
20240308,2024,CALL,5135,0.5,3,144.0,expire,16:00
20240308,2024,PUT,5125,0.9,3,-122.99999999998907,expire,16:00
20240311,2024,CALL,5120,0.24999999999999997,3,68.99999999999999,expire,16:00
20240311,2024,PUT,5110,0.35,3,98.99999999999999,expire,16:00
20240312,2024,CALL,5180,0.5,3,144.0,expire,16:00
20240312,2024,PUT,5170,0.15,3,38.99999999999999,expire,16:00
20240313,2024,CALL,5170,0.24999999999999997,3,68.99999999999999,expire,16:00
20240313,2024,PUT,5160,0.7,3,203.99999999999997,expire,16:00
20240314,2024,CALL,5150,0.75,3,69.0,touch,15:59
20240314,2024,PUT,5140,0.65,3,189.00000000000003,expire,16:00
20240315,2024,CALL,5120,0.9500000000000001,3,279.0,expire,16:00
20240315,2024,PUT,5110,0.5,3,144.0,expire,16:00
20240318,2024,CALL,5155,0.6499999999999999,3,188.99999999999997,expire,16:00
20240318,2024,PUT,5145,0.19999999999999998,3,54.0,expire,16:00
20240319,2024,CALL,5180,0.44999999999999996,3,-156.00000000000006,touch,15:56
20240319,2024,PUT,5170,0.1,3,24.000000000000004,expire,16:00
20240320,2024,CALL,5225,0.19999999999999998,3,54.0,expire,16:00
20240320,2024,PUT,5210,0.3,3,83.99999999999999,expire,16:00
20240321,2024,CALL,5250,0.6000000000000001,3,174.00000000000003,expire,16:00
20240321,2024,PUT,5240,0.19999999999999998,3,54.0,expire,16:00
20240322,2024,CALL,5245,0.4,3,114.00000000000001,expire,16:00
20240322,2024,PUT,5235,0.1,3,-6.0,touch,15:59
20240325,2024,CALL,5225,0.25,3,69.0,expire,16:00
20240326,2024,CALL,5215,0.5,3,144.0,expire,16:00
20240326,2024,PUT,5205,0.19999999999999998,3,-231.00000000000006,touch,15:59
20240327,2024,CALL,5250,0.5,3,144.0,expire,16:00
20240327,2024,PUT,5240,0.35000000000000003,3,99.0,expire,16:00
20240328,2024,CALL,5265,0.7,3,203.99999999999997,expire,16:00
20240328,2024,PUT,5255,0.7999999999999999,3,36.000000000043634,expire,16:00
20240401,2024,CALL,5245,0.15,3,-261.0,touch,15:55
20240401,2024,PUT,5235,0.4,3,114.00000000000001,expire,16:00
20240402,2024,CALL,5215,0.15,3,38.99999999999999,expire,16:00
20240402,2024,PUT,5205,0.65,3,189.00000000000003,expire,16:00
20240403,2024,PUT,5205,0.1,3,24.000000000000004,expire,16:00
20240404,2024,CALL,5160,0.9500000000000001,3,279.0,expire,16:00
20240404,2024,PUT,5150,0.8999999999999999,3,-276.0,touch,15:58
20240405,2024,CALL,5210,0.8999999999999999,3,-276.0,touch,15:55
20240405,2024,PUT,5200,0.5499999999999999,3,159.0,expire,16:00
20240408,2024,CALL,5210,0.1,3,24.000000000000004,expire,16:00
20240408,2024,PUT,5200,0.4,3,114.00000000000001,expire,16:00
20240409,2024,CALL,5200,0.35,3,-306.0,touch,15:55
20240409,2024,PUT,5190,0.45,3,129.0,expire,16:00
20240410,2024,CALL,5165,1.35,4,-187.9999999999999,touch,15:55
20240410,2024,PUT,5155,0.8,3,234.00000000000003,expire,16:00
20240411,2024,CALL,5210,0.4,3,114.00000000000001,expire,16:00
20240411,2024,PUT,5200,0.6,3,9.000000000000014,touch,15:59
20240412,2024,CALL,5125,0.7000000000000001,3,204.0,expire,16:00
20240412,2024,PUT,5115,0.75,3,219.0,expire,16:00
20240415,2024,CALL,5070,0.7,3,203.99999999999997,expire,16:00
20240415,2024,PUT,5060,0.8,3,234.00000000000003,expire,16:00
20240416,2024,CALL,5070,0.45,3,129.0,expire,16:00
20240416,2024,PUT,5055,0.5,3,-366.00000000000006,touch,15:57
20240417,2024,CALL,5030,0.8,3,-200.99999999999997,touch,15:53
20240417,2024,PUT,5020,0.6000000000000001,3,174.00000000000003,expire,16:00
20240418,2024,CALL,5025,0.7000000000000001,3,204.0,expire,16:00
20240418,2024,PUT,5015,0.8,3,-215.99999999999997,touch,15:53
20240419,2024,CALL,4965,0.7999999999999999,3,-275.99999999999994,touch,15:54
20240419,2024,PUT,4955,0.8500000000000001,3,249.00000000000003,expire,16:00
20240422,2024,CALL,5015,0.7500000000000001,3,219.00000000000006,expire,16:00
20240422,2024,PUT,5005,0.35000000000000003,3,99.0,expire,16:00
20240423,2024,CALL,5075,0.49999999999999994,3,143.99999999999997,expire,16:00
20240423,2024,PUT,5065,0.30000000000000004,3,84.00000000000001,expire,16:00
20240424,2024,CALL,5080,0.30000000000000004,3,84.00000000000001,expire,16:00
20240424,2024,PUT,5070,0.55,3,159.0,expire,16:00
20240425,2024,CALL,5050,0.65,3,189.00000000000003,expire,16:00
20240425,2024,PUT,5040,0.5,3,144.0,expire,16:00
20240426,2024,CALL,5110,0.24999999999999997,3,68.99999999999999,expire,16:00
20240426,2024,PUT,5100,0.55,3,39.00000000000001,touch,15:59
20240429,2024,CALL,5115,0.15,3,-126.00000000000001,touch,15:59
20240429,2024,PUT,5105,0.6,3,173.99999999999997,expire,16:00
20240430,2024,CALL,5065,0.25,3,69.0,expire,16:00
20240430,2024,PUT,5050,0.30000000000000004,3,-290.99999999999994,touch,15:54
20240501,2024,CALL,5040,0.9999999999999998,3,293.9999999999999,expire,16:00
20240501,2024,PUT,5030,1.2999999999999998,4,-247.99999999999986,touch,15:53
20240502,2024,CALL,5065,0.25,3,38.99999999999999,touch,15:59
20240502,2024,PUT,5050,0.2,3,54.00000000000001,expire,16:00
20240503,2024,CALL,5135,0.15,3,38.99999999999999,expire,16:00
20240503,2024,PUT,5125,0.5,3,144.0,expire,16:00
20240506,2024,CALL,5175,0.24999999999999997,3,-95.99999999999999,touch,15:54
20240506,2024,PUT,5165,0.19999999999999998,3,54.0,expire,16:00
20240507,2024,CALL,5195,0.5,3,144.0,expire,16:00
20240507,2024,PUT,5185,0.35000000000000003,3,99.0,expire,16:00
20240508,2024,CALL,5195,0.24999999999999997,3,68.99999999999999,expire,16:00
20240508,2024,PUT,5185,0.15,3,38.99999999999999,expire,16:00
20240509,2024,CALL,5220,0.15,3,38.99999999999999,expire,16:00
20240509,2024,PUT,5210,0.19999999999999998,3,54.0,expire,16:00
20240510,2024,CALL,5230,0.05,3,9.000000000000002,expire,16:00
20240510,2024,PUT,5220,0.30000000000000004,3,84.00000000000001,expire,16:00
20240513,2024,CALL,5225,0.45000000000000007,3,129.0,expire,16:00
20240513,2024,PUT,5215,0.1,3,24.000000000000004,expire,16:00
20240514,2024,CALL,5255,0.15,3,38.99999999999999,expire,16:00
20240514,2024,PUT,5245,0.30000000000000004,3,84.00000000000001,expire,16:00
20240515,2024,CALL,5310,0.19999999999999998,3,-186.00000000000003,touch,15:56
20240515,2024,PUT,5300,0.19999999999999998,3,54.0,expire,16:00
20240516,2024,CALL,5310,0.35,3,98.99999999999999,expire,16:00
20240516,2024,PUT,5300,0.15,3,-66.0,touch,15:59
20240517,2024,CALL,5310,0.05,3,9.000000000000002,expire,16:00
20240520,2024,CALL,5310,0.45000000000000007,3,129.0,expire,16:00
20240520,2024,PUT,5300,0.25,3,69.0,expire,16:00
20240521,2024,PUT,5315,0.24999999999999997,3,68.99999999999999,expire,16:00
20240522,2024,CALL,5295,0.75,3,-156.0,touch,15:54
20240522,2024,PUT,5285,0.55,3,159.0,expire,16:00
20240523,2024,CALL,5270,0.8500000000000001,3,249.00000000000003,expire,16:00
20240523,2024,PUT,5260,0.6,3,173.99999999999997,expire,16:00
20240524,2024,CALL,5305,0.1,3,-50.99999999999999,touch,15:59
20240524,2024,PUT,5295,0.39999999999999997,3,114.0,expire,16:00
20240528,2024,CALL,5300,0.44999999999999996,3,-290.99999999999994,touch,15:54
20240528,2024,PUT,5290,0.1,3,24.000000000000004,expire,16:00
20240529,2024,CALL,5275,0.4,3,114.00000000000001,expire,16:00
20240529,2024,PUT,5265,0.55,3,159.0,expire,16:00
20240530,2024,CALL,5235,0.35,3,-231.00000000000006,touch,15:54
20240530,2024,PUT,5220,0.35,3,98.99999999999999,expire,16:00
20240531,2024,CALL,5265,0.7,3,-366.00000000000006,touch,15:53
20240531,2024,PUT,5255,0.9,3,264.0,expire,16:00
20240603,2024,CALL,5275,0.7999999999999999,3,-156.00000000000006,touch,15:55
20240603,2024,PUT,5265,0.25,3,69.0,expire,16:00
20240604,2024,CALL,5300,0.5,3,144.0,expire,16:00
20240604,2024,PUT,5285,0.45000000000000007,3,129.0,expire,16:00
20240605,2024,CALL,5355,0.15,3,38.99999999999999,expire,16:00
20240605,2024,PUT,5340,0.15,3,38.99999999999999,expire,16:00
20240606,2024,CALL,5355,0.44999999999999996,3,129.0,expire,16:00
20240606,2024,PUT,5345,0.30000000000000004,3,84.00000000000001,expire,16:00
20240607,2024,CALL,5355,0.35000000000000003,3,99.0,expire,16:00
20240607,2024,PUT,5345,0.55,3,159.0,expire,16:00
20240610,2024,CALL,5360,0.9,3,-155.99999999999994,touch,15:54
20240610,2024,PUT,5350,0.15,3,38.99999999999999,expire,16:00
20240611,2024,CALL,5370,0.7,3,-231.0,touch,15:54
20240611,2024,PUT,5360,0.1,3,24.000000000000004,expire,16:00
20240612,2024,CALL,5430,1.0,3,294.0,expire,16:00
20240612,2024,PUT,5420,1.1999999999999997,3,353.99999999999994,expire,16:00
20240613,2024,CALL,5440,0.19999999999999998,3,54.0,expire,16:00
20240613,2024,PUT,5430,0.55,3,159.0,expire,16:00
20240614,2024,CALL,5430,0.4,3,-126.00000000000001,touch,15:59
20240614,2024,PUT,5420,0.35000000000000003,3,99.0,expire,16:00
20240617,2024,CALL,5485,0.55,3,159.0,expire,16:00
20240617,2024,PUT,5475,0.6,3,-186.00000000000006,touch,15:55
20240618,2024,CALL,5490,0.4,3,114.00000000000001,expire,16:00
20240618,2024,PUT,5480,0.19999999999999998,3,54.0,expire,16:00
20240620,2024,CALL,5485,0.5,3,144.0,expire,16:00
20240620,2024,PUT,5475,0.7,3,-51.00000000000004,touch,15:56
20240621,2024,CALL,5475,0.30000000000000004,3,84.00000000000001,expire,16:00
20240621,2024,PUT,5460,0.19999999999999998,3,54.0,expire,16:00
20240624,2024,CALL,5465,0.24999999999999997,3,68.99999999999999,expire,16:00
20240624,2024,PUT,5450,0.05,3,-246.0,touch,15:57
20240625,2024,CALL,5470,0.7,3,-21.000000000000014,touch,15:58
20240625,2024,PUT,5460,0.25,3,69.0,expire,16:00
20240626,2024,CALL,5475,0.5499999999999999,3,-201.00000000000006,touch,15:54
20240626,2024,PUT,5465,0.19999999999999998,3,54.0,expire,16:00
20240627,2024,CALL,5485,0.4,3,114.00000000000001,expire,16:00
20240627,2024,PUT,5475,0.9,3,-185.99999999999994,touch,15:54
20240628,2024,CALL,5480,0.75,3,219.0,expire,16:00
20240628,2024,PUT,5465,0.5499999999999999,3,-351.0000000000001,touch,15:56
20240701,2024,CALL,5480,0.30000000000000004,3,84.00000000000001,expire,16:00
20240701,2024,PUT,5470,0.6,3,173.99999999999997,expire,16:00
20240702,2024,CALL,5505,0.49999999999999994,3,-156.0,touch,15:56
20240705,2024,CALL,5575,0.15,3,38.99999999999999,expire,16:00
20240705,2024,PUT,5565,0.35,3,98.99999999999999,expire,16:00
20240708,2024,CALL,5575,0.19999999999999998,3,-81.0,touch,15:55
20240708,2024,PUT,5565,0.19999999999999998,3,54.0,expire,16:00
20240709,2024,CALL,5585,0.19999999999999998,3,54.0,expire,16:00
20240709,2024,PUT,5575,0.30000000000000004,3,84.00000000000001,expire,16:00
20240710,2024,CALL,5635,0.15,3,-126.00000000000001,touch,15:59
20240710,2024,PUT,5625,0.25,3,69.0,expire,16:00
20240711,2024,CALL,5595,0.6500000000000001,3,189.00000000000003,expire,16:00
20240711,2024,PUT,5585,0.6000000000000001,3,12.000000000010942,expire,16:00
20240712,2024,CALL,5620,0.75,3,-6.0,touch,15:54
20240712,2024,PUT,5610,0.8,3,234.00000000000003,expire,16:00
20240715,2024,CALL,5620,1.1500000000000001,3,-21.000000000000014,touch,15:53
20240715,2024,PUT,5610,0.6000000000000001,3,174.00000000000003,expire,16:00
20240716,2024,CALL,5670,0.7999999999999999,3,234.0,expire,16:00
20240716,2024,PUT,5660,0.25,3,69.0,expire,16:00
20240717,2024,CALL,5600,0.8500000000000001,3,249.00000000000003,expire,16:00
20240717,2024,PUT,5590,0.55,3,-125.99999999999997,touch,15:59
20240718,2024,CALL,5550,1.1,3,-156.0,touch,15:56
20240718,2024,PUT,5540,1.0499999999999998,3,-246.00000000000003,touch,15:54
20240719,2024,CALL,5510,0.8999999999999999,3,264.0,expire,16:00
20240719,2024,PUT,5500,1.0,3,294.0,expire,16:00
20240722,2024,CALL,5575,0.4,3,114.00000000000001,expire,16:00
20240722,2024,PUT,5565,1.05,3,-96.00000000000001,touch,15:54
20240723,2024,CALL,5565,0.49999999999999994,3,143.99999999999997,expire,16:00
20240723,2024,PUT,5555,0.6,3,-140.99999999999997,touch,15:54
20240724,2024,CALL,5435,0.85,3,248.99999999999997,expire,16:00
20240724,2024,PUT,5425,0.6000000000000001,3,-200.99999999999997,touch,15:54
20240725,2024,CALL,5420,1.05,3,309.00000000000006,expire,16:00
20240725,2024,PUT,5410,1.15,3,-36.00000000000003,touch,15:54
20240726,2024,CALL,5460,0.7500000000000001,3,99.00000000000003,touch,15:59
20240726,2024,PUT,5445,0.7499999999999999,3,218.99999999999994,expire,16:00
20240729,2024,CALL,5480,0.55,3,159.0,expire,16:00
20240729,2024,PUT,5470,0.75,3,-261.0,touch,15:54
20240730,2024,CALL,5455,1.0,3,294.0,expire,16:00
20240730,2024,PUT,5445,0.7500000000000001,3,-80.99999999999997,touch,15:54
20240731,2024,CALL,5525,1.5,4,72.00000000000007,touch,15:54
20240731,2024,PUT,5515,1.1499999999999995,3,338.99999999999983,expire,16:00
20240801,2024,CALL,5455,0.95,3,278.99999999999994,expire,16:00
20240801,2024,PUT,5440,0.8499999999999999,3,-216.00000000000006,touch,15:53
20240802,2024,CALL,5330,1.0500000000000003,3,-440.99999999999994,touch,15:53
20240802,2024,PUT,5315,1.0500000000000003,3,309.00000000000006,expire,16:00
20240805,2024,CALL,5180,1.35,4,192.00000000000009,touch,15:57
20240805,2024,PUT,5170,1.4000000000000004,4,552.0000000000001,expire,16:00
20240806,2024,CALL,5260,1.4,4,552.0,expire,16:00
20240806,2024,PUT,5250,1.2000000000000002,3,-125.99999999999997,touch,15:54
20240807,2024,CALL,5215,1.4499999999999997,4,-228.0000000000001,touch,15:53
20240807,2024,PUT,5205,1.25,4,-8.0,touch,15:54
20240808,2024,CALL,5320,0.9500000000000001,3,219.0,touch,15:59
20240808,2024,PUT,5305,0.9000000000000001,3,264.0,expire,16:00
20240809,2024,CALL,5350,0.6499999999999999,3,188.99999999999997,expire,16:00
20240809,2024,PUT,5335,0.5999999999999999,3,173.99999999999997,expire,16:00
20240812,2024,CALL,5340,1.1,3,144.00000000000006,touch,15:59
20240812,2024,PUT,5330,0.75,3,219.0,expire,16:00
20240813,2024,CALL,5435,1.1,3,-35.99999999999996,touch,15:59
20240813,2024,PUT,5425,0.55,3,159.0,expire,16:00
20240814,2024,CALL,5455,0.55,3,-80.99999999999997,touch,15:54
20240814,2024,PUT,5445,0.55,3,159.0,expire,16:00
20240815,2024,CALL,5540,0.75,3,144.0,touch,15:59
20240815,2024,PUT,5530,0.85,3,248.99999999999997,expire,16:00
20240816,2024,CALL,5555,0.44999999999999996,3,129.0,expire,16:00
20240816,2024,PUT,5545,0.39999999999999997,3,114.0,expire,16:00
20240819,2024,CALL,5600,0.25,3,-185.99999999999997,touch,15:54
20240819,2024,PUT,5590,0.49999999999999994,3,143.99999999999997,expire,16:00
